,procedure,ablation,family,policy,n_tasks,n_subsets,mean_start_mean,mean_start_ci_lo,mean_start_ci_hi,best_start_mean,best_start_ci_lo,best_start_ci_hi,worst_start_mean,worst_start_ci_lo,worst_start_ci_hi,gap_mean,gap_ci_lo,gap_ci_hi
151,random_v_MSE_v2,pretrained_baseline5p_mse_embedding_max,ACDC,random,6,60,3.4257891,3.32842375,3.5127224999999997,3.0338933333333333,2.9299999999999997,3.1300000000000003,3.8295833333333333,3.736666666666667,3.918375,-0.39189576666666665,-0.41981875,-0.361745
152,random_v_MSE_v2,pretrained_baseline5p_mse_embedding_max,BTCV,mse_embedding_max_clip,20,200,2.3613796000000002,2.3225475000000007,2.4063250000000003,2.0210105,1.9774999999999996,2.0729999999999995,2.7373575,2.6889625,2.7865124999999997,-0.3403691,-0.3516,-0.32914874999999993
153,random_v_MSE_v2,pretrained_baseline5p_mse_embedding_max,BTCV,mse_embedding_max_dinov2,20,200,2.37309675,2.33404375,2.4194587500000004,2.0222854999999997,1.9859875000000002,2.0639999999999996,2.7650504999999996,2.7125,2.827525,-0.35081125,-0.3598525,-0.34219875
154,random_v_MSE_v2,pretrained_baseline5p_mse_embedding_max,BTCV,mse_embedding_max_medsam,20,200,2.37647375,2.3400987499999997,2.4209025,2.02168,1.9744874999999997,2.0695125,2.7717224999999996,2.7195000000000005,2.8255,-0.3547937499999999,-0.37881000000000004,-0.32664374999999995
155,random_v_MSE_v2,pretrained_baseline5p_mse_embedding_max,BTCV,mse_embedding_max_multiverseg,20,200,2.36398095,2.32815,2.41040875,2.0231415,1.9905000000000002,2.0595,2.752033,2.6989875000000003,2.8150125000000004,-0.34083945,-0.36225625,-0.32270000000000004
156,random_v_MSE_v2,pretrained_baseline5p_mse_embedding_max,BTCV,mse_embedding_max_vit,20,200,2.3582161999999998,2.3179462500000003,2.4101075000000005,2.0196255,1.975,2.071,2.7552264999999996,2.7079999999999997,2.8109999999999995,-0.33859069999999997,-0.35655125000000004,-0.32154625000000003
157,random_v_MSE_v2,pretrained_baseline5p_mse_embedding_max,BTCV,random,20,200,2.3823947100000002,2.3467512500000005,2.425591,1.816682,1.778975,1.859025,3.0360085,2.9884875,3.0930125,-0.56571271,-0.5848186249999999,-0.54863925
158,random_v_MSE_v2,pretrained_baseline5p_mse_embedding_max,BUID,mse_embedding_max_clip,4,40,1.2268069999999998,1.10645,1.369025,0.957665,0.865,1.055125,1.760855,1.4500000000000002,2.145125,-0.26914199999999994,-0.3265125,-0.212
159,random_v_MSE_v2,pretrained_baseline5p_mse_embedding_max,BUID,mse_embedding_max_dinov2,4,40,1.2545475,1.1540000000000001,1.3730375,0.977455,0.865,1.1099999999999999,1.577835,1.43,1.7551250000000003,-0.2770925,-0.3080125,-0.24800000000000003
160,random_v_MSE_v2,pretrained_baseline5p_mse_embedding_max,BUID,mse_embedding_max_medsam,4,40,1.2671055000000002,1.152975,1.3975499999999998,0.95209,0.81,1.105125,1.766105,1.505,2.085,-0.31501549999999995,-0.37152499999999994,-0.25298750000000003
161,random_v_MSE_v2,pretrained_baseline5p_mse_embedding_max,BUID,mse_embedding_max_multiverseg,4,40,1.216897,1.0864875,1.3695125000000001,0.9419549999999999,0.8350000000000001,1.055,1.7312750000000001,1.42,2.155125,-0.274942,-0.33499999999999985,-0.21848750000000003
162,random_v_MSE_v2,pretrained_baseline5p_mse_embedding_max,BUID,mse_embedding_max_vit,4,40,1.2450519999999998,1.1359750000000002,1.3664999999999998,0.9683050000000001,0.8350000000000001,1.12,1.69252,1.53,1.9000000000000001,-0.27674699999999997,-0.32199999999999995,-0.2304875
163,random_v_MSE_v2,pretrained_baseline5p_mse_embedding_max,BUID,random,4,40,1.2441133500000001,1.138425,1.361205,0.82176,0.725,0.9299999999999999,2.1668649999999996,1.834875,2.5549999999999997,-0.42235335,-0.44245249999999997,-0.40044625
164,random_v_MSE_v2,pretrained_baseline5p_mse_embedding_max,WBC,mse_embedding_max_clip,8,80,2.7705,2.59574375,2.9227812500000003,2.345695,2.1174375000000003,2.5150625000000004,3.1744575,3.025,3.3200000000000003,-0.4248049999999998,-0.4849999999999998,-0.3769874999999999
165,random_v_MSE_v2,pretrained_baseline5p_mse_embedding_max,WBC,mse_embedding_max_dinov2,8,80,2.80119125,2.6417,2.9425375000000007,2.3635649999999995,2.1724374999999996,2.5249999999999995,3.24513,3.0999375,3.3801875000000003,-0.43762625,-0.47900624999999986,-0.39974374999999995
166,random_v_MSE_v2,pretrained_baseline5p_mse_embedding_max,WBC,mse_embedding_max_medsam,8,80,2.7702465000000003,2.61346875,2.9153187500000004,2.35328,2.1375,2.5325624999999996,3.2081225000000004,3.1099375,3.3075625,-0.4169665,-0.48254374999999994,-0.35849374999999994
167,random_v_MSE_v2,pretrained_baseline5p_mse_embedding_max,WBC,mse_embedding_max_multiverseg,8,80,2.7762849999999997,2.616975,2.9125125,2.3810550000000004,2.1974375,2.5375625,3.2124749999999995,3.0574375000000003,3.3374999999999995,-0.3952300000000001,-0.44151250000000003,-0.35748750000000007
168,random_v_MSE_v2,pretrained_baseline5p_mse_embedding_max,WBC,mse_embedding_max_vit,8,80,2.7919115000000003,2.6087124999999998,2.9655125000000004,2.3646,2.1499375000000005,2.5549999999999997,3.2372824999999996,3.0675,3.385,-0.4273115000000001,-0.48728125000000005,-0.37173750000000005
169,random_v_MSE_v2,pretrained_baseline5p_mse_embedding_max,WBC,random,8,80,2.8054715999999997,2.64358,2.9582693749999995,2.1217175,1.89,2.3300625,3.51927,3.4349999999999996,3.6075,-0.6837541,-0.7614125000000002,-0.618131875
170,random_v_MSE_v2,pretrained_baseline5p_mse_embedding_min,ACDC,mse_embedding_min_clip,6,60,3.429818,3.3278250000000007,3.531333333333333,3.1699283333333335,3.0599583333333333,3.27,3.6815633333333335,3.578333333333333,3.7883750000000003,-0.2598896666666667,-0.28300416666666667,-0.23332499999999998
171,random_v_MSE_v2,pretrained_baseline5p_mse_embedding_min,ACDC,mse_embedding_min_dinov2,6,60,3.3977489999999997,3.2949750000000004,3.4895249999999995,3.1621133333333336,3.041625,3.2733750000000006,3.633543333333333,3.535,3.7250416666666664,-0.23563566666666672,-0.27784166666666665,-0.19666250000000002
172,random_v_MSE_v2,pretrained_baseline5p_mse_embedding_min,ACDC,mse_embedding_min_medsam,6,60,3.438986,3.3374875,3.5325125,3.1956516666666666,3.0866666666666664,3.290083333333334,3.6790116666666663,3.5799583333333334,3.7817083333333334,-0.24333433333333332,-0.2686708333333333,-0.22132499999999997
173,random_v_MSE_v2,pretrained_baseline5p_mse_embedding_min,ACDC,mse_embedding_min_multiverseg,6,60,3.4280878333333336,3.3306083333333336,3.5206875,3.1858316666666666,3.073291666666666,3.2916666666666665,3.6757683333333335,3.5749999999999997,3.788416666666667,-0.2422561666666667,-0.2735041666666667,-0.21249583333333338
174,random_v_MSE_v2,pretrained_baseline5p_mse_embedding_min,ACDC,mse_embedding_min_vit,6,60,3.429303166666667,3.328491666666667,3.519850000000001,3.1829083333333332,3.0866666666666673,3.273333333333333,3.6865916666666663,3.596666666666667,3.7716666666666665,-0.24639483333333337,-0.2851666666666666,-0.217825
175,random_v_MSE_v2,pretrained_baseline5p_mse_embedding_min,ACDC,random,6,60,3.4257891,3.32842375,3.5127224999999997,3.0338933333333333,2.9299999999999997,3.1300000000000003,3.8295833333333333,3.736666666666667,3.918375,-0.39189576666666665,-0.41981875,-0.361745
176,random_v_MSE_v2,pretrained_baseline5p_mse_embedding_min,BTCV,mse_embedding_min_clip,20,200,2.39785285,2.3617475,2.44367375,2.0506745,2.0174999999999996,2.099,2.772306,2.721475,2.8310000000000004,-0.34717835,-0.3605499999999999,-0.3337474999999999
177,random_v_MSE_v2,pretrained_baseline5p_mse_embedding_min,BTCV,mse_embedding_min_dinov2,20,200,2.39151225,2.35984875,2.43302,2.0219595000000004,1.986,2.0645125,2.7997384999999997,2.772,2.829,-0.36955275,-0.37805125,-0.36139999999999994
178,random_v_MSE_v2,pretrained_baseline5p_mse_embedding_min,BTCV,mse_embedding_min_medsam,20,200,2.39680105,2.35994875,2.4358675,2.0450410000000003,2.0095,2.0850125,2.7924235,2.7465,2.8395,-0.3517600500000001,-0.37380125000000003,-0.3287475
179,random_v_MSE_v2,pretrained_baseline5p_mse_embedding_min,BTCV,mse_embedding_min_multiverseg,20,200,2.4069022000000007,2.3669775,2.46036125,2.0344695,1.9969999999999999,2.0820125,2.795988,2.746,2.8540625,-0.37243269999999995,-0.3979537500000001,-0.34634999999999994
180,random_v_MSE_v2,pretrained_baseline5p_mse_embedding_min,BTCV,mse_embedding_min_vit,20,200,2.3682971,2.33534875,2.4040700000000004,2.01372,1.9744999999999997,2.06,2.746636,2.6964875,2.7970124999999997,-0.35457710000000003,-0.36855375000000007,-0.33899375
181,random_v_MSE_v2,pretrained_baseline5p_mse_embedding_min,BTCV,random,20,200,2.3823947100000002,2.3467512500000005,2.425591,1.816682,1.778975,1.859025,3.0360085,2.9884875,3.0930125,-0.56571271,-0.5848186249999999,-0.54863925
182,random_v_MSE_v2,pretrained_baseline5p_mse_embedding_min,BUID,mse_embedding_min_clip,4,40,1.2410999999999999,1.1155000000000002,1.371525,0.9914749999999999,0.859875,1.115125,1.57259,1.4000000000000001,1.7551249999999998,-0.24962500000000007,-0.30200000000000005,-0.2009875
183,random_v_MSE_v2,pretrained_baseline5p_mse_embedding_min,BUID,mse_embedding_min_dinov2,4,40,1.2471015,1.1139999999999999,1.3965,0.995285,0.88,1.1199999999999999,1.6647150000000002,1.4000000000000001,2.015125,-0.2518165,-0.30151249999999996,-0.21048750000000002
184,random_v_MSE_v2,pretrained_baseline5p_mse_embedding_min,BUID,mse_embedding_min_medsam,4,40,1.2605909999999998,1.1279874999999997,1.4090125000000002,0.9366850000000001,0.8450000000000002,1.0299999999999998,1.8411399999999998,1.51,2.31,-0.32390599999999997,-0.39949999999999986,-0.2579875
185,random_v_MSE_v2,pretrained_baseline5p_mse_embedding_min,BUID,mse_embedding_min_multiverseg,4,40,1.237305,1.1159875,1.3695125,0.9382199999999999,0.8150000000000001,1.085,1.6280300000000003,1.454875,1.805,-0.29908500000000005,-0.3405125,-0.25550000000000006
186,random_v_MSE_v2,pretrained_baseline5p_mse_embedding_min,BUID,mse_embedding_min_vit,4,40,1.2483715000000002,1.1134750000000002,1.3995125,0.97005,0.85,1.105125,1.736575,1.464875,2.08,-0.27832149999999994,-0.32299999999999995,-0.2375
187,random_v_MSE_v2,pretrained_baseline5p_mse_embedding_min,BUID,random,4,40,1.2441133500000001,1.138425,1.361205,0.82176,0.725,0.9299999999999999,2.1668649999999996,1.834875,2.5549999999999997,-0.42235335,-0.44245249999999997,-0.40044625
188,random_v_MSE_v2,pretrained_baseline5p_mse_embedding_min,WBC,mse_embedding_min_clip,8,80,2.81784375,2.6422375,2.9682749999999998,2.35577,2.1149375,2.5525,3.2796875,3.1825,3.38,-0.46207375,-0.54276875,-0.40424375
189,random_v_MSE_v2,pretrained_baseline5p_mse_embedding_min,WBC,mse_embedding_min_dinov2,8,80,2.8323275,2.6637062499999997,2.98903125,2.4016575,2.1973749999999996,2.5775625000000004,3.2827550000000003,3.1424375,3.4225625,-0.43067,-0.48525,-0.385225
190,random_v_MSE_v2,pretrained_baseline5p_mse_embedding_min,WBC,mse_embedding_min_medsam,8,80,2.78185325,2.5984625,2.95625,2.3780999999999994,2.165,2.5725,3.2274975000000006,3.045,3.4124999999999996,-0.40375325000000006,-0.4385375000000001,-0.37274375000000004
191,random_v_MSE_v2,pretrained_baseline5p_mse_embedding_min,WBC,mse_embedding_min_multiverseg,8,80,2.8375332500000003,2.68499375,2.9883499999999996,2.36645,2.1525,2.5649999999999995,3.283545,3.1375,3.4176249999999997,-0.47108324999999995,-0.53625625,-0.40623750000000003
192,random_v_MSE_v2,pretrained_baseline5p_mse_embedding_min,WBC,mse_embedding_min_vit,8,80,2.811295,2.6532437499999997,2.9587749999999997,2.3938200000000003,2.1875,2.5774999999999997,3.2475675,3.0925000000000002,3.3774999999999995,-0.41747500000000004,-0.47575,-0.3662437500000001
193,random_v_MSE_v2,pretrained_baseline5p_mse_embedding_min,WBC,random,8,80,2.8054715999999997,2.64358,2.9582693749999995,2.1217175,1.89,2.3300625,3.51927,3.4349999999999996,3.6075,-0.6837541,-0.7614125000000002,-0.618131875
194,random_v_MSE_v2,pretrained_baseline_10p,ACDC,mse_alternate_start_max,6,60,6.167012333333334,5.971925000000001,6.347354166666667,5.840616666666667,5.626625,6.043333333333333,6.470998333333334,6.293291666666666,6.631666666666667,-0.32639566666666675,-0.3611666666666667,-0.28832083333333336
195,random_v_MSE_v2,pretrained_baseline_10p,ACDC,mse_alternate_start_min,6,60,6.178011666666667,5.983820833333334,6.353179166666667,5.854848333333333,5.638333333333333,6.051666666666667,6.4688550000000005,6.266666666666667,6.646708333333332,-0.3231633333333334,-0.3553375,-0.29299583333333346
196,random_v_MSE_v2,pretrained_baseline_10p,ACDC,mse_max,6,60,6.171105666666667,5.982283333333333,6.350862500000001,5.821281666666666,5.624916666666667,6.008375,6.50841,6.326583333333335,6.681666666666666,-0.3498240000000001,-0.37700000000000006,-0.32350000000000007
197,random_v_MSE_v2,pretrained_baseline_10p,ACDC,mse_min,6,60,6.178813833333334,5.980816666666667,6.3544125,5.863899999999999,5.676666666666667,6.0299999999999985,6.507381666666666,6.294999999999999,6.71,-0.3149138333333333,-0.34550416666666667,-0.28432916666666663
198,random_v_MSE_v2,pretrained_baseline_10p,ACDC,random,6,60,6.174807783333334,5.9867429166666675,6.344219166666667,5.6421633333333325,5.444958333333334,5.83175,6.689666666666666,6.508333333333334,6.858416666666668,-0.53264445,-0.5747579166666666,-0.4874449999999999
199,random_v_MSE_v2,pretrained_baseline_15p,ACDC,mse_alternate_start_max,6,60,8.811970833333334,8.526604166666667,9.071687500000001,8.381088333333333,8.078333333333333,8.671750000000001,9.177771666666667,8.904916666666667,9.421666666666667,-0.43088249999999995,-0.48002083333333334,-0.37516666666666665
200,random_v_MSE_v2,pretrained_baseline_15p,ACDC,mse_alternate_start_min,6,60,8.817701833333333,8.532195833333336,9.075025,8.383576666666668,8.109916666666667,8.636833333333332,9.194051666666667,8.8915,9.465083333333332,-0.4341251666666666,-0.4769999999999998,-0.39331666666666665
201,random_v_MSE_v2,pretrained_baseline_15p,ACDC,mse_max,6,60,8.800129,8.524,9.060337500000001,8.404465,8.146541666666666,8.668333333333331,9.183458333333334,8.914958333333333,9.436791666666668,-0.39566400000000007,-0.4468333333333332,-0.3371541666666667
202,random_v_MSE_v2,pretrained_baseline_15p,ACDC,mse_min,6,60,8.8299955,8.551741666666667,9.0825125,8.430165,8.144958333333333,8.688374999999999,9.205061666666667,8.901666666666669,9.488583333333331,-0.39983050000000014,-0.4540041666666668,-0.34716250000000015
203,random_v_MSE_v2,pretrained_baseline_15p,ACDC,random,6,60,8.816783933333332,8.539188333333334,9.069388333333334,8.169506666666667,7.883208333333333,8.446666666666667,9.416549999999999,9.145000000000001,9.676708333333332,-0.6472772666666667,-0.7014883333333336,-0.58532125
204,random_v_MSE_v2,pretrained_baseline_5p,ACDC,mse_alternate_start_max,6,60,3.412361833333333,3.3199875000000003,3.501908333333333,3.1660583333333334,3.053291666666666,3.2700416666666676,3.662576666666667,3.5682916666666666,3.7500416666666667,-0.24630350000000004,-0.2851666666666666,-0.2126666666666667
205,random_v_MSE_v2,pretrained_baseline_5p,ACDC,mse_alternate_start_min,6,60,3.417606833333333,3.316991666666667,3.5145083333333336,3.1652283333333333,3.056625,3.2700416666666667,3.6664433333333335,3.568291666666666,3.760041666666666,-0.2523784999999999,-0.2764999999999999,-0.2303208333333333
206,random_v_MSE_v2,pretrained_baseline_5p,ACDC,mse_max,6,60,3.4130453333333333,3.3146624999999994,3.5088541666666666,3.18304,3.0799583333333334,3.2800416666666674,3.650135,3.5599583333333333,3.7400416666666665,-0.2300053333333334,-0.24800416666666678,-0.2100000000000001
207,random_v_MSE_v2,pretrained_baseline_5p,ACDC,mse_min,6,60,3.4283748333333333,3.324658333333333,3.523020833333333,3.2036516666666666,3.0916249999999996,3.3000000000000003,3.694198333333333,3.5899166666666664,3.813333333333333,-0.22472316666666667,-0.2621791666666666,-0.19049583333333336
208,random_v_MSE_v2,pretrained_baseline_5p,ACDC,random,6,60,3.4257891,3.32842375,3.5127224999999997,3.0338933333333333,2.9299999999999997,3.1300000000000003,3.8295833333333333,3.736666666666667,3.918375,-0.39189576666666665,-0.41981875,-0.361745
209,random_vs_uncertainty_v2,pretrained_baseline,ACDC,curriculum,6,60,11.388109166666665,11.015770833333333,11.736199999999997,10.884196666666666,10.5015,11.251708333333333,11.865983333333334,11.503333333333336,12.20175,-0.5039125,-0.556666666666667,-0.4449916666666668
210,random_vs_uncertainty_v2,pretrained_baseline,ACDC,curriculum_entropy,6,60,11.389477999999999,11.028820833333333,11.7359875,10.928623333333332,10.571541666666667,11.260083333333332,11.889196666666667,11.488249999999999,12.251708333333333,-0.46085466666666663,-0.5015041666666666,-0.42349583333333335
211,random_vs_uncertainty_v2,pretrained_baseline,ACDC,random,6,60,11.387299733333334,11.029452916666667,11.726313750000001,10.639586666666666,10.279958333333333,11.010083333333332,12.118573333333334,11.74825,12.456666666666665,-0.7477130666666665,-0.8230945833333333,-0.6613479166666665
212,random_vs_uncertainty_v2,pretrained_baseline,ACDC,reverse_curriculum,6,60,11.381418833333335,11.015420833333332,11.715191666666664,10.866924999999998,10.513166666666667,11.200000000000001,11.853351666666667,11.479958333333336,12.208375,-0.5144938333333334,-0.5516708333333334,-0.47180000000000005
213,random_vs_uncertainty_v2,pretrained_baseline,ACDC,reverse_curriculum_entropy,6,60,11.4155025,11.057149999999998,11.740499999999997,10.906763333333332,10.551499999999999,11.253333333333332,11.82823,11.463125,12.166666666666666,-0.5087391666666669,-0.5633416666666667,-0.4474541666666669
214,random_vs_uncertainty_v2,pretrained_baseline,BTCV,curriculum,20,200,3.1345307000000004,3.0657437499999998,3.2029037499999995,2.5547495,2.489,2.627,3.8389825,3.7019750000000005,4.0100750000000005,-0.5797811999999999,-0.60760125,-0.553
215,random_vs_uncertainty_v2,pretrained_baseline,BTCV,curriculum_entropy,20,200,3.12988095,3.0646762499999998,3.2074037499999997,2.5795234999999996,2.5134625,2.6610125000000004,3.825866,3.7369999999999997,3.9185375000000002,-0.55035745,-0.573155,-0.5303500000000001
216,random_vs_uncertainty_v2,pretrained_baseline,BTCV,random,20,200,3.164659205,3.0975979999999996,3.2385656249999997,2.2799650000000002,2.2174750000000003,2.3580250000000005,4.674739499999999,4.42945,4.913062500000001,-0.884694205,-0.9174717500000001,-0.8525638750000001
217,random_vs_uncertainty_v2,pretrained_baseline,BTCV,reverse_curriculum,20,200,3.1976922999999995,3.12644625,3.2770325000000002,2.593626,2.539987499999999,2.6545,4.0259995,3.874987500000001,4.2360125,-0.6040663,-0.64956,-0.5670925
218,random_vs_uncertainty_v2,pretrained_baseline,BTCV,reverse_curriculum_entropy,20,200,3.1839776,3.1145462500000005,3.256755,2.617578,2.5564875,2.685025,3.9686040000000005,3.8375,4.103525,-0.5663996,-0.59495125,-0.5376987500000002
219,random_vs_uncertainty_v2,pretrained_baseline,BUID,curriculum,4,40,1.28388,1.1835,1.397025,0.9855400000000001,0.8800000000000001,1.095,1.616515,1.475,1.7650000000000001,-0.29833999999999994,-0.3304999999999999,-0.267
220,random_vs_uncertainty_v2,pretrained_baseline,BUID,curriculum_entropy,4,40,1.280412,1.1695,1.3960125,1.0317100000000001,0.9148749999999999,1.1451250000000002,1.6507600000000002,1.495,1.795125,-0.248702,-0.2825,-0.21748749999999997
221,random_vs_uncertainty_v2,pretrained_baseline,BUID,random,4,40,1.2463841,1.13917,1.3674087499999998,0.82715,0.73,0.94,1.953065,1.7798749999999999,2.155,-0.41923409999999994,-0.440205,-0.40034625
222,random_vs_uncertainty_v2,pretrained_baseline,BUID,reverse_curriculum,4,40,1.184565,1.0654374999999998,1.314025,0.9171050000000001,0.805,1.04,1.596895,1.445,1.755,-0.26746000000000003,-0.2985,-0.23400000000000007
223,random_vs_uncertainty_v2,pretrained_baseline,BUID,reverse_curriculum_entropy,4,40,1.1914690000000001,1.08,1.3135,0.917855,0.7798749999999999,1.0650000000000002,1.5459900000000002,1.435,1.6651250000000002,-0.273614,-0.3155125,-0.23098749999999998
224,random_vs_uncertainty_v2,pretrained_baseline,WBC,curriculum,8,80,6.0924135,5.35963125,6.838418750000001,5.2326525,4.425000000000001,6.0376875,6.9991975,6.1998750000000005,7.800375,-0.8597610000000002,-0.93025625,-0.7827375000000004
225,random_vs_uncertainty_v2,pretrained_baseline,WBC,curriculum_entropy,8,80,6.059465250000001,5.353481250000001,6.78294375,5.170422500000001,4.4350000000000005,5.905437500000001,7.0237775000000005,6.2949375,7.777749999999999,-0.8890427499999999,-0.9692812500000001,-0.8054000000000001
226,random_vs_uncertainty_v2,pretrained_baseline,WBC,random,8,80,6.047162924999999,5.288511874999998,6.79163875,4.7662675,3.9949375000000003,5.545437499999999,7.6446024999999995,6.8546875,8.442625,-1.2808954250000002,-1.3913475000000002,-1.1940237500000004
227,random_vs_uncertainty_v2,pretrained_baseline,WBC,reverse_curriculum,8,80,5.9913989999999995,5.200581249999999,6.786512499999999,4.993805,4.1699375,5.787624999999999,7.088,6.224875,7.965375,-0.9975939999999999,-1.0960562500000002,-0.91174375
228,random_vs_uncertainty_v2,pretrained_baseline,WBC,reverse_curriculum_entropy,8,80,6.025465249999999,5.2605812499999995,6.799274999999999,5.128002500000001,4.322312500000001,5.947749999999999,6.9964900000000005,6.20475,7.805437500000001,-0.89746275,-0.99978125,-0.80124375
